target_rent_kzt,area_m2,rooms,lat,lon,year_built,floor_current,floors_total,ceiling_height_m,photo_count,has_photo,has_complex_id,has_microdistrict,complex_listing_count,floor_ratio,building_age,area_per_room,is_first_floor,is_last_floor,dist_to_center_km,bus_stops_count_1000m,bus_stops_count_300m,bus_stops_count_500m,bus_stops_mean_dist_km_3,bus_stops_mean_dist_km_5,bus_stops_nearest_dist_m,clinics_count_1000m,clinics_count_300m,clinics_count_500m,clinics_mean_dist_km_3,clinics_mean_dist_km_5,clinics_nearest_dist_m,dentistry_count_1000m,dentistry_count_300m,dentistry_count_500m,dentistry_mean_dist_km_3,dentistry_mean_dist_km_5,dentistry_nearest_dist_m,energy_count_1000m,energy_count_300m,energy_count_500m,energy_mean_dist_km_3,energy_mean_dist_km_5,energy_nearest_dist_m,fitness_count_1000m,fitness_count_300m,fitness_count_500m,fitness_mean_dist_km_3,fitness_mean_dist_km_5,fitness_nearest_dist_m,hospitals_count_1000m,hospitals_count_300m,hospitals_count_500m,hospitals_mean_dist_km_3,hospitals_mean_dist_km_5,hospitals_nearest_dist_m,kindergartens_count_1000m,kindergartens_count_300m,kindergartens_count_500m,kindergartens_mean_dist_km_3,kindergartens_mean_dist_km_5,kindergartens_nearest_dist_m,medcenters_count_1000m,medcenters_count_300m,medcenters_count_500m,medcenters_mean_dist_km_3,medcenters_mean_dist_km_5,medcenters_nearest_dist_m,metro_count_1000m,metro_count_300m,metro_count_500m,metro_mean_dist_km_3,metro_mean_dist_km_5,metro_nearest_dist_m,parks_count_1000m,parks_count_300m,parks_count_500m,parks_mean_dist_km_3,parks_mean_dist_km_5,parks_nearest_dist_m,polyclinics_count_1000m,polyclinics_count_300m,polyclinics_count_500m,polyclinics_mean_dist_km_3,polyclinics_mean_dist_km_5,polyclinics_nearest_dist_m,restaurants_coffee_count_1000m,restaurants_coffee_count_300m,restaurants_coffee_count_500m,restaurants_coffee_mean_dist_km_3,restaurants_coffee_mean_dist_km_5,restaurants_coffee_nearest_dist_m,schools_count_1000m,schools_count_300m,schools_count_500m,schools_mean_dist_km_3,schools_mean_dist_km_5,schools_nearest_dist_m,supermarkets_count_1000m,supermarkets_count_300m,supermarkets_count_500m,supermarkets_mean_dist_km_3,supermarkets_mean_dist_km_5,supermarkets_nearest_dist_m,transport_count_1000m,transport_count_300m,transport_count_500m,transport_mean_dist_km_3,transport_mean_dist_km_5,transport_nearest_dist_m,universities_count_1000m,universities_count_300m,universities_count_500m,universities_mean_dist_km_3,universities_mean_dist_km_5,universities_nearest_dist_m,air_pm25_cold_night,air_pm25_cold_day,air_pm25_warm_night,air_pm25_warm_day,air_nearest_dist_m,district_crime_count,district_crime_index,district,house_type,condition,bathroom_type,furnished
180000,30.0,1,43.326934641675,77.033411473094,,7,12,,6,1.0,0,0,0,0.5833333,,30.0,0,0,11.288195,2,0,0,0.8043609,0.9220799,652.7137,0,0,0,4.2378235,4.492158,4212.516,0,0,0,4.289813,4.457093,4255.789,0,0,0,7.516129,9.16798,4476.7144,0,0,0,1.6341726,2.2494435,1279.6272,0,0,0,5.7767234,5.856429,5756.992,2,0,0,1.0414585,1.5909995,693.5176,0,0,0,8.891518,9.301134,8273.319,0,0,0,10.196904,10.994116,9493.479,0,0,0,3.3547451,4.785238,2866.4082,0,0,0,3.3071008,3.6949503,1483.0885,2,0,1,0.8909935,1.1310979,323.5397,0,0,0,1.9609835,2.801867,1274.7767,0,0,0,1.4738551,1.6641526,1297.7719,0,0,0,2.9068842,5.0766735,2813.4824,0,0,0,7.04726,8.289419,3844.013,73.12245,64.94087,47.206547,42.90926,1653.3748,2253.0,0.4772294,Турксибский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
360000,52.0,2,43.206632334711,76.884845495224,,13,15,,0,0.0,1,0,29,0.8666667,,26.0,0,0,6.7406526,27,2,10,0.21852905,0.2757471,56.667175,14,2,4,0.14695519,0.26779428,25.974882,12,2,4,0.1890841,0.29040614,126.3768,0,0,0,1.7927412,2.2636642,1339.0262,18,4,8,0.08074954,0.14446524,20.359118,0,0,0,3.3570907,3.4630163,3120.464,18,1,3,0.34676614,0.42285678,177.32741,1,0,0,1.0510204,1.2860479,604.00397,0,0,0,3.0914261,3.3838458,2870.3472,0,0,0,2.0038238,2.3149076,1730.6113,2,0,0,0.91869813,0.98988724,851.0954,135,9,18,0.061088096,0.08354602,42.348064,7,0,2,0.50355315,0.6752744,424.69916,41,2,3,0.2483809,0.36482084,1.358794,0,0,0,4.849776,6.8544903,1119.9922,3,0,0,0.766182,1.0250014,645.5696,40.65961,59.728783,30.01557,40.595062,386.05936,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель","разделен, совмещен",полностью
250000,35.0,1,43.230324044112,76.783371873326,,6,9,,5,1.0,1,0,29,0.6666667,,35.0,0,0,12.584792,15,0,4,0.39634597,0.42950824,305.21854,0,0,0,1.4158567,1.4990706,1131.9398,7,1,2,0.41972324,0.5630681,269.6508,0,0,0,4.088543,5.055849,1866.5939,4,0,0,0.638015,0.77091205,538.7023,1,0,0,1.0588509,1.1976599,547.58923,29,1,8,0.37968445,0.40982524,290.77042,0,0,0,1.2019855,1.8003796,1157.1112,0,0,0,5.8634634,6.89847,4678.778,0,0,0,3.3920453,4.412404,2676.6648,0,0,0,2.2160947,2.753186,1352.8997,43,2,8,0.22398849,0.29063717,79.65707,1,1,1,1.0297983,1.3567716,185.46947,12,3,4,0.14538841,0.27590492,79.01679,1,0,0,5.5225997,8.175691,536.5853,0,0,0,4.919434,5.9106417,3713.2966,26.359386,30.968704,29.186129,30.8272,505.776,1408.0,0.29824188,Наурызбайский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
440000,42.0,2,43.219782,76.95629,,4,4,,10,1.0,0,0,0,1.0,,21.0,0,1,4.279024,17,0,2,0.472933,0.534929,395.15598,5,0,0,0.6203438,0.7148636,578.29755,1,0,0,0.93225384,1.0644095,691.16925,0,0,0,4.4532905,4.679084,4049.817,10,0,2,0.45593354,0.5370929,330.58963,3,0,0,0.94903845,1.3260965,926.9572,19,1,3,0.38524047,0.50641656,292.44424,1,0,0,2.33801,2.7809405,623.631,0,0,0,3.1788797,3.6105018,2610.4553,0,0,0,1.88848,2.025601,1704.5398,0,0,0,2.5319302,2.727181,2120.4805,73,0,8,0.39095917,0.4075181,359.29767,4,1,1,0.49520877,0.7229769,200.49141,15,1,2,0.32916388,0.43423843,108.6642,0,0,0,6.568122,8.703866,5121.0596,1,0,0,1.758062,2.0430021,642.44617,31.728859,59.822536,28.08393,42.924,167.85931,2504.0,0.5303961,Медеуский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
500000,74.0,4,43.237285422135,76.882590165418,,9,20,,10,1.0,1,0,45,0.45,,18.5,0,0,4.6797543,26,3,8,0.13456096,0.21758069,28.050762,20,1,6,0.35011712,0.39320415,191.02348,23,2,8,0.22605263,0.28511444,59.946846,0,0,0,2.049557,2.4203272,1728.9862,20,6,8,0.112696886,0.13105477,90.81773,0,0,0,2.3015528,2.3582158,2200.541,20,2,5,0.21821491,0.28346595,90.81773,2,0,2,0.73284006,1.1120456,325.7467,1,0,1,1.0461711,1.6864946,468.1767,0,0,0,2.089407,2.3181436,1270.7518,1,0,0,1.4137219,1.6216792,926.8076,131,20,46,0.022067515,0.0389667,8.312768,6,1,2,0.43373358,0.6056505,293.65283,51,7,17,0.13483205,0.15552437,121.51473,0,0,0,4.095398,5.6058955,2141.0168,0,0,0,2.2429733,2.4168863,2139.5745,49.01912,63.232346,44.79286,44.692593,368.88654,2909.0,0.616183,Бостандыкский район,unknown,unknown,unknown,полностью
200000,36.0,2,43.238798,76.824866,,4,9,,5,1.0,0,1,0,0.44444445,,18.0,0,0,9.100454,21,4,9,0.1992231,0.2541901,100.12586,2,0,0,0.92060125,0.9983862,773.6546,4,0,0,0.686283,0.8157626,566.1108,0,0,0,2.7072628,3.61826,1689.5469,3,2,2,0.34364837,0.6147501,197.71857,0,0,0,2.1091697,2.1252441,2057.6465,26,2,6,0.26478788,0.31947106,214.9064,1,0,0,1.0171858,1.5358597,970.2781,0,0,0,3.150803,3.9122832,2707.6567,0,0,0,1.9046413,2.7094278,1166.2236,2,2,2,0.44967481,0.8226979,40.020092,43,8,12,0.14865519,0.15589873,145.91211,5,0,0,0.60419166,0.74277097,524.3336,14,3,5,0.16042109,0.24011737,146.53647,0,0,0,4.6169868,6.5755796,2790.0647,1,0,1,1.8749763,2.9716353,412.28012,30.370975,30.466843,12.01266,13.839461,546.3227,3010.0,0.63757676,Ауэзовский район,unknown,unknown,unknown,частично
400000,54.0,2,43.23034389217,76.867970700083,,7,7,,10,1.0,1,1,4,1.0,,27.0,0,1,6.082385,18,2,5,0.21037754,0.25722995,51.62208,9,0,1,0.4838373,0.5932565,300.7042,11,2,4,0.23753195,0.341303,94.48739,1,0,0,1.6907297,2.1652925,792.52527,5,1,1,0.4872971,0.59429944,170.49077,1,0,0,2.7003422,3.0509574,997.22986,15,2,5,0.2539722,0.33472264,170.49077,2,0,0,0.9199726,1.1413628,824.4005,1,1,1,0.71363276,1.5191652,56.005417,0,0,0,1.5254958,2.178978,1055.3871,1,0,0,1.2873462,1.6961687,761.23303,81,14,21,0.06979823,0.10701731,55.120842,5,0,3,0.41748092,0.54662895,359.6515,19,0,2,0.4693251,0.50740534,440.51483,0,0,0,4.349248,5.7509713,1794.5392,0,0,0,1.8146244,2.1126535,1538.6094,50.61359,56.709408,38.75389,40.871605,482.27142,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
180000,54.0,1,43.291639,76.965057,,2,5,,5,1.0,0,0,0,0.4,,54.0,0,0,4.7454867,24,2,8,0.25495172,0.31959537,186.69115,0,0,0,2.2060263,2.3885102,2064.4626,1,0,0,1.0497038,1.4614594,766.05646,0,0,0,2.8616726,4.2806635,2106.969,0,0,0,1.2965283,1.4306347,1054.2673,0,0,0,2.24453,2.5767052,2214.1018,6,1,3,0.31755838,0.40688813,133.54114,0,0,0,2.5141115,2.9759517,2129.1313,0,0,0,3.7483532,4.638415,2817.8606,0,0,0,1.8486719,2.506361,1157.0413,0,0,0,2.0279357,2.4285464,1593.6228,11,1,2,0.38358447,0.5130332,250.62975,1,1,1,0.7452948,0.9422767,130.72061,2,0,0,0.9059573,1.0463332,724.6875,0,0,0,4.758893,5.763004,2891.5415,0,0,0,3.6629186,3.8761659,3448.3284,60.667,75.97939,39.529167,44.41605,985.89374,1933.0,0.40944716,Жетысуский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
250000,42.0,1,43.262227,76.962327,,4,5,,0,0.0,0,0,0,0.8,,42.0,0,0,2.3543293,32,3,14,0.22035374,0.2638725,178.49765,10,4,6,0.22721715,0.27496448,214.06587,6,1,1,0.5218016,0.67343634,185.55667,0,0,0,2.791021,3.5254612,1332.0493,11,1,5,0.28201598,0.35416514,53.584255,0,0,0,2.2034988,2.440735,2151.2715,12,1,3,0.3052119,0.43109518,180.95274,2,0,0,0.91193926,1.0713542,739.1961,0,0,0,1.5820935,2.1569726,1333.4231,3,1,1,0.657062,1.1564323,295.0089,2,0,0,0.9664814,1.4349984,827.0807,104,20,37,0.101395145,0.117230535,98.156296,4,1,1,0.6054493,0.8077759,275.80658,12,3,7,0.1738048,0.24405283,136.07834,0,0,0,5.8858557,7.0286784,2283.2488,2,0,0,1.177926,1.4425904,899.0481,66.863335,78.89083,41.102978,46.032715,371.42233,2504.0,0.5303961,Медеуский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
200000,53.0,1,43.323593611771,77.031174228594,,9,12,,12,1.0,0,0,0,0.75,,53.0,0,0,10.898152,5,0,1,0.5409754,0.6498054,342.5987,0,0,0,4.2015233,4.3052616,4149.9814,0,0,0,4.1931505,4.3436017,4124.323,0,0,0,7.297701,8.889725,4525.3867,1,0,0,1.5340811,2.1622334,866.4575,0,0,0,5.5508533,5.559918,5535.171,2,0,0,1.117475,1.5683932,785.93445,0,0,0,8.530084,8.926681,7962.7954,0,0,0,9.806455,10.599108,9115.161,0,0,0,3.2823088,4.6000023,2794.3303,0,0,0,3.248078,3.6397645,1552.3562,2,1,1,0.71741194,0.86408496,244.13332,0,0,0,1.8852208,2.705374,1294.7725,0,0,0,1.2515012,1.5240198,1018.03827,0,0,0,3.1142008,5.111233,3019.01,0,0,0,7.069997,8.147989,4057.3796,73.12245,64.94087,47.206547,42.90926,1247.4089,2504.0,0.5303961,Медеуский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,частично
250000,40.0,2,43.227157724937,76.769680603866,,9,10,,10,1.0,1,0,4,0.9,,20.0,0,0,13.744597,11,2,3,0.28075832,0.38724446,260.34686,0,0,0,1.1918628,1.5377893,1102.2556,4,0,0,0.7272756,0.8544663,615.52704,0,0,0,4.857277,5.8650703,2070.022,2,0,0,0.88865983,1.0286224,764.1264,0,0,0,2.2035403,2.3448708,1661.0804,3,0,0,0.9196284,0.9726963,907.75653,0,0,0,2.3486266,2.8231359,2309.4094,0,0,0,6.9189343,7.9881186,5652.083,0,0,0,4.1723795,5.2287755,3102.5288,0,0,0,3.1113148,3.7354252,2234.4167,22,1,1,0.5067353,0.6233411,90.62213,0,0,0,1.6023085,1.9422914,1276.5721,9,1,3,0.36429396,0.5364938,288.84958,1,0,0,6.325593,8.311149,818.388,0,0,0,6.0378213,6.99305,4869.585,26.359386,30.968704,29.186129,30.8272,658.5469,1408.0,0.29824188,Наурызбайский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
200000,42.0,2,43.230469366362,76.780980100066,,,,,11,1.0,1,0,61,,,21.0,0,0,12.770461,16,4,5,0.21444044,0.2722175,140.21277,0,0,0,1.4738283,1.5359378,1320.9196,7,1,3,0.2951853,0.46143892,76.56831,0,0,0,4.236842,5.188905,1926.2651,4,0,1,0.5557157,0.74334437,454.58154,1,0,0,1.2294523,1.375757,684.0855,21,0,5,0.3977122,0.42231926,331.82913,0,0,0,1.3944538,1.9730285,1348.5178,0,0,0,6.0556226,7.0903354,4867.1943,0,0,0,3.5427728,4.5806017,2870.491,0,0,0,2.3678572,2.9193919,1540.4514,42,6,18,0.2283792,0.235539,221.901,1,0,1,1.1273127,1.4666158,369.6777,12,3,6,0.19992973,0.2792565,179.38005,1,0,1,5.58607,8.202711,354.4501,0,0,0,5.1042047,6.0986133,3901.5164,26.359386,30.968704,29.186129,30.8272,338.24722,,,unknown,unknown,unknown,разделен,полностью
140000,36.0,1,43.236152,76.785188,,2,2,,7,1.0,0,1,0,1.0,,36.0,0,1,12.314004,10,0,0,0.5770034,0.63333446,563.92444,0,0,0,1.7553622,1.9036602,1068.1488,1,0,0,0.93320155,0.9940769,736.1656,0,0,0,4.3008027,5.034393,2491.6086,1,0,0,1.095921,1.3003914,793.8279,1,0,1,0.91333115,1.0721171,330.62296,19,2,5,0.20261098,0.28830603,75.7426,0,0,0,1.1949624,1.8141086,1131.459,0,0,0,5.854165,6.819381,4800.4834,0,0,0,3.5611253,4.4930944,2611.489,0,0,0,2.2782967,2.7422206,1236.821,26,0,1,0.5338647,0.58002806,393.76047,2,0,0,0.98874766,1.4014573,744.8674,5,0,0,0.6243571,0.70709014,597.99835,1,0,0,5.5424204,8.124924,790.31586,0,0,0,4.744275,5.8153367,3508.1265,26.359386,30.968704,29.186129,30.8272,1028.2295,3411.0,0.7225164,Алатауский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
300000,43.0,1,43.229504,76.927095,,3,5,,7,1.0,0,1,0,0.6,,43.0,0,0,2.9064412,15,1,3,0.39294612,0.46257067,273.458,19,1,7,0.30220544,0.36379158,231.03632,2,0,0,0.9111526,1.0303524,819.45337,0,0,0,2.4716575,2.6287935,2154.8628,21,0,3,0.45325089,0.50743836,440.5583,0,0,0,1.1527032,1.1700252,1141.3958,14,3,8,0.129864,0.22768585,50.858814,1,0,0,1.328073,1.5783596,675.1699,0,0,0,1.6729633,2.1189275,1312.5397,2,0,1,0.7824897,0.9768136,429.98257,3,0,2,0.5084951,0.76963407,459.33386,139,9,26,0.0924486,0.1460881,43.18416,4,0,2,0.47044307,0.70764357,347.49786,20,2,5,0.2903838,0.36853674,259.60724,0,0,0,4.889593,7.038167,3817.9727,3,0,0,0.7512586,1.0093958,707.4213,43.077724,60.380253,37.0509,42.641975,536.91187,2909.0,0.616183,Бостандыкский район,unknown,unknown,совмещен,полностью
340000,65.0,2,43.254506,76.955176,,3,5,,10,1.0,0,0,0,0.6,,32.5,0,0,1.6348754,39,5,12,0.12647472,0.14180177,120.42666,17,3,4,0.19300492,0.28493994,73.48814,9,2,4,0.2247315,0.33071682,73.09238,0,0,0,2.7499874,3.3736122,1516.8923,15,2,3,0.3005333,0.40417168,180.58434,0,0,0,1.1802235,1.5449742,1123.448,14,2,4,0.2808705,0.36151388,197.65134,5,0,3,0.40373912,0.53070176,327.40872,2,0,0,1.0474569,1.5539314,709.78186,3,0,0,0.64021176,0.9398794,505.059,2,0,1,0.8603527,1.2072835,430.00705,229,24,57,0.04275373,0.073155515,21.726704,8,1,2,0.3828087,0.5007836,291.60754,17,2,2,0.26637703,0.42832363,131.26144,0,0,0,5.672106,6.916682,2513.0737,4,1,2,0.4771837,0.71438193,223.4711,28.421722,38.851444,9.933426,17.915192,802.3012,2504.0,0.5303961,Медеуский район,unknown,unknown,разделен,полностью
230000,70.0,2,43.280463,76.821048,,5,9,,4,1.0,0,1,0,0.5555556,,35.0,0,0,9.651093,8,0,3,0.36113006,0.42779407,313.17734,1,0,1,1.1836977,1.6641173,320.89975,1,1,1,0.76488644,0.96459115,143.86003,0,0,0,3.7005591,5.0722575,2026.8584,2,0,0,0.98472506,1.2753402,633.7905,0,0,0,4.445924,4.9146132,2171.7844,1,0,1,0.92400783,1.0790827,460.24152,0,0,0,2.8250408,3.150426,2190.6528,0,0,0,6.7827835,7.072792,6649.811,0,0,0,2.5057545,3.2476196,1419.2747,2,0,2,0.8483421,1.3425207,320.89975,13,0,0,0.6701642,0.70772123,633.7905,2,1,1,0.91774726,1.3731773,231.33789,0,0,0,1.1702379,1.2252953,1102.8181,0,0,0,5.9589467,7.6189337,4976.6313,0,0,0,5.304607,6.496849,4211.1045,70.31797,56.90585,47.63735,41.427906,246.31287,3411.0,0.7225164,Алатауский район,unknown,unknown,unknown,unknown
330000,50.0,2,43.251788,76.862901,,2,13,,10,1.0,1,0,36,0.15384616,,25.0,0,0,5.849977,15,1,3,0.36480558,0.44097593,283.5898,1,0,0,0.9619006,1.1501428,790.7073,5,0,1,0.70369494,0.80961776,470.00626,0,0,0,3.2596831,3.521102,2709.0515,5,0,2,0.43491793,0.6493816,382.7504,0,0,0,3.636645,3.9901922,2181.1687,13,0,3,0.45820332,0.47919658,442.6014,0,0,0,1.970004,2.1637614,1380.6691,0,0,0,2.525513,3.0365229,2032.303,0,0,0,2.913905,3.2691796,2798.4543,0,0,0,1.2028544,1.6751907,1017.8138,46,1,9,0.29146773,0.32828492,209.32845,4,0,1,0.66654915,0.8237116,439.24252,16,0,4,0.39672875,0.43497938,330.27084,1,0,0,4.363162,5.4007916,856.1115,1,0,0,2.5724173,3.162084,573.4502,82.60029,72.75246,,,714.2117,3010.0,0.63757676,Ауэзовский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
900000,110.0,3,43.201049941771,76.895908781298,,12,14,,6,1.0,1,0,5,0.85714287,,36.666668,0,0,6.78372,30,2,8,0.17743762,0.23441039,84.29881,11,2,5,0.23910536,0.3308933,26.951643,10,1,3,0.36719924,0.5224891,231.67876,0,0,0,1.7104709,2.641974,1113.5093,20,4,8,0.22654875,0.27888697,162.5458,0,0,0,3.4637597,3.5772665,2980.4082,18,0,3,0.45699835,0.49570903,452.93237,2,0,0,0.95730984,1.438602,628.29865,0,0,0,4.0423,4.2110558,3955.609,0,0,0,1.4681125,2.143584,1408.2095,1,0,1,1.0402744,1.247404,327.62164,158,11,62,0.16066262,0.19672501,48.192272,6,3,4,0.18936016,0.30747008,140.65118,45,0,14,0.31753638,0.3207968,313.20807,1,1,1,4.9305654,7.229941,231.67876,1,0,0,1.3884133,1.5976568,630.55786,40.195454,55.352566,35.078915,42.287655,536.59155,2909.0,0.616183,Бостандыкский район,unknown,unknown,"разделен, совмещен",полностью
180000,46.0,1,43.278973,76.824866,,1,4,,8,1.0,0,1,0,0.25,,46.0,1,0,9.307305,10,0,1,0.52620476,0.5985387,381.31787,1,1,1,0.9475897,1.4190979,262.8851,2,0,1,0.7811319,0.9515479,419.32278,0,0,0,3.7492359,4.9928794,2375.3564,1,0,0,1.0351074,1.2212465,767.1337,0,0,0,4.483494,4.9171314,2393.8079,3,0,1,0.75979507,0.87206763,413.2283,0,0,0,2.6707187,3.0193024,2120.511,0,0,0,6.476716,6.776795,6319.1567,0,0,0,2.4779398,3.2360656,1445.0608,2,2,2,0.6906176,1.1329625,252.63605,12,0,0,0.7960677,0.81736946,767.1337,2,1,1,0.9006325,1.2726938,170.05011,2,0,0,0.9352123,1.0437912,796.1637,0,0,0,5.792618,7.3924465,4659.7866,0,0,0,5.0554347,6.228672,3882.929,70.31797,56.90585,47.63735,41.427906,236.04301,3411.0,0.7225164,Алатауский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
420000,64.0,2,43.244125,76.943731,,7,8,,13,1.0,0,0,0,0.875,,32.0,0,0,1.4008297,38,8,15,0.1810107,0.20895158,79.156815,14,1,2,0.41543603,0.46252522,275.54218,10,0,4,0.36840594,0.42745942,346.90964,0,0,0,2.7190733,3.2685027,2539.495,14,0,0,0.60598606,0.64856625,519.84,3,0,3,0.34817797,0.8656975,322.9681,8,1,3,0.36936846,0.50062066,284.96072,1,0,0,1.0482213,1.1986256,927.83307,2,0,1,0.8637239,1.3254219,420.38507,2,0,0,0.92184216,1.0666018,820.2777,2,0,2,0.7912378,1.179466,359.72314,217,25,58,0.09826949,0.10575166,97.69871,4,0,1,0.5604873,0.6914119,424.19742,20,1,3,0.34476227,0.42246974,221.03621,0,0,0,5.3912406,6.8847437,3323.1003,7,0,1,0.5176703,0.63908285,321.50513,61.76503,72.10917,36.52619,43.189938,642.1639,4721.0,1.0,Алмалинский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
300000,48.0,2,43.1966,76.886401,,4,5,,10,1.0,0,1,0,0.8,,24.0,0,0,7.5943723,26,3,8,0.18196817,0.2333593,131.21927,8,0,2,0.48159212,0.6265635,402.90646,5,2,3,0.2538383,0.5492045,166.60326,0,0,0,2.4660919,2.9947543,1921.0662,12,0,2,0.4925419,0.58705825,391.1998,0,0,0,3.8568213,4.1136293,3221.1997,13,2,4,0.30233395,0.38042787,173.46123,0,0,0,1.3496711,1.7083005,1150.0208,0,0,0,4.119273,4.3228507,3777.9897,1,0,0,1.7856606,2.3248672,755.2964,3,0,1,0.783059,1.1244198,402.90646,80,5,10,0.13207337,0.1710928,86.109795,5,1,1,0.50631034,0.63650984,223.13284,25,4,9,0.16425824,0.22601026,143.53082,0,0,0,5.5171204,7.579357,1134.8153,0,0,0,1.2876512,1.7437055,1191.1681,30.287748,56.388847,25.441359,40.176544,263.23065,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",совмещен,частично
300000,56.0,2,43.262812652741,76.902504984089,2020.0,9,16,,35,1.0,1,0,5,0.5625,6.0,28.0,0,0,2.771119,16,1,3,0.2775912,0.3904291,154.00296,4,0,0,0.9064776,0.94541407,854.22034,3,0,1,0.7933199,0.944411,419.15265,0,0,0,2.1417878,2.8789763,1585.983,2,0,0,0.8492259,0.99812067,679.88245,0,0,0,2.069818,2.1858757,1603.8973,7,1,1,0.56113994,0.67201304,210.11522,0,0,0,1.4094013,1.482888,1368.0717,0,0,0,2.9052777,3.1570907,2738.1182,0,0,0,2.418154,2.5919085,2201.0413,1,0,0,1.0052568,1.4661624,925.15216,31,7,9,0.18633877,0.2036761,171.36278,3,1,1,0.52505434,0.74695665,138.28874,18,8,10,0.12987357,0.16023026,44.35344,0,0,0,3.8698068,5.5579057,3201.655,0,0,0,2.1625254,2.342208,1918.8341,49.56299,60.012604,46.554764,42.101234,758.7979,4721.0,1.0,Алмалинский район,монолитный,свежий ремонт,совмещен,unknown
250000,57.0,2,43.234851,76.839428,,6,9,,7,1.0,0,1,0,0.6666667,,28.5,0,0,8.058845,22,3,4,0.1827693,0.27667287,149.6118,4,0,2,0.537341,0.74119437,373.13232,6,0,2,0.50085473,0.63536143,366.20825,1,0,0,1.6349926,2.865175,759.98474,8,0,1,0.4847886,0.5719507,390.8447,0,0,0,2.5279691,2.7842424,1372.3633,12,4,5,0.1662609,0.22407566,144.31657,0,0,0,1.329851,1.6192614,1035.4503,0,0,0,2.1124072,2.8206882,1966.7455,1,0,0,1.4545788,2.1901276,916.40924,1,0,1,1.0356923,1.2047354,434.11917,56,3,11,0.21044545,0.2895627,107.119514,6,1,1,0.483125,0.624216,282.4849,16,0,1,0.49107036,0.53316617,362.31525,0,0,0,4.284698,6.135283,1890.2844,1,0,0,1.5838381,2.3107135,898.4046,68.53468,62.19387,45.778145,42.544445,566.21295,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",разделен,частично
300000,68.0,3,43.212785,76.865273,,4,6,,10,1.0,0,1,0,0.6666667,,22.666666,0,0,7.3446026,23,3,7,0.28020203,0.31444722,261.55496,5,0,0,0.63551146,0.7428735,605.04675,5,1,3,0.39335927,0.51831996,250.24538,0,0,0,1.8294227,2.208453,1078.391,10,0,0,0.6760198,0.7240978,580.2727,0,0,0,2.8919444,3.4856365,1968.9258,14,2,3,0.24719718,0.3702614,170.27945,2,0,0,0.93595374,1.0857629,759.4262,0,0,0,1.8569905,2.450773,1338.6486,0,0,0,1.8026868,2.224522,1411.0402,2,0,1,0.9431684,1.1871746,441.75064,43,1,7,0.280841,0.31764218,215.30197,6,0,1,0.59038854,0.7238708,396.59143,18,0,3,0.38019586,0.48242658,337.2122,0,0,0,4.6367984,6.617279,2847.4531,2,0,0,0.84259176,1.1562029,581.8509,41.001957,55.02318,28.862276,36.989506,579.28674,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",разделен,полностью
320000,77.1,2,43.215853,76.88208,,12,14,,8,1.0,1,0,11,0.85714287,,38.55,0,0,6.1096063,22,2,7,0.22196421,0.3175366,64.44059,8,1,3,0.3067479,0.42758012,136.73645,9,2,3,0.19366758,0.3348727,81.017265,0,0,0,1.7238116,1.968308,1374.2668,10,1,3,0.29285926,0.39829558,133.77231,0,0,0,2.96466,3.0092123,2823.443,14,2,3,0.29872388,0.47978935,283.74353,0,0,0,1.217309,1.3318114,1128.1011,0,0,0,2.1612885,2.575514,2019.325,0,0,0,2.196937,2.4553635,1906.4154,2,0,0,1.0127057,1.163528,786.03314,60,3,13,0.17761962,0.24599671,153.7337,6,0,2,0.4157596,0.5628911,366.2606,33,8,14,0.08612798,0.122258306,45.100296,0,0,0,4.5364504,6.370234,1925.3655,3,0,0,0.75406224,0.9823122,698.9859,49.17729,57.651257,36.626785,42.91605,660.25366,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
